Household_ID,Dietary_Preferences,Family_Size,Food_Item,Purchase_Amount,Consumption_Amount,Waste_Amount,Waste_Type,Storage_Method,Disposal_Method,Timestamp
24d0397f-dcea-45f0-977f-5868c75bcca2,Omnivore,1,Snacks,12.54,7.29,5.25,Avoidable,Frozen,Compost,2024-06-26
0e8ecf73-35b9-4abe-943a-6559546e1998,Omnivore,4,Snacks,5.88,4.14,1.75,Avoidable,Refrigerated,Donation,2024-08-05
030bdfe3-dc48-44bb-b592-69867450ed92,Omnivore,3,Beverages,7.99,2.6,5.4,Avoidable,Pantry,Donation,2024-04-20
61685ca1-c2df-4870-97bd-4226aac839b3,Vegan,6,Grains,9.75,2.51,7.24,Avoidable,Refrigerated,Donation,2024-07-10
d460d739-095e-4e1b-8608-61454a24eba2,Pescatarian,4,Snacks,10.6,0.54,10.06,Avoidable,Refrigerated,Feed Animals,2024-01-29
f6d4d237-0ff1-4642-87e8-dec9f895f037,Omnivore,1,Fruits,13.08,1.21,11.87,Avoidable,Pantry,Trash,2024-05-17
1e59aa4d-5ad6-4bbe-b0a6-fcfb2edb0045,Pescatarian,4,Meat,1.2,0.6,0.6,Avoidable,Refrigerated,Trash,2024-01-28
91ebbf4b-18a8-4a2e-adce-7ec1f6e01a31,Vegan,6,Snacks,3.89,0.65,3.24,Avoidable,Pantry,Donation,2024-05-29
cb53244b-749c-4078-898f-cce9a7d499e2,Vegetarian,1,Dairy,19.56,16.49,3.07,Avoidable,Frozen,Feed Animals,2024-06-10
3c01b3ee-95b1-49cd-a198-a6e0af63122e,Vegan,4,Fruits,7.27,5.31,1.95,Avoidable,Refrigerated,Feed Animals,2024-09-05
b295b7f6-b329-421e-a2cd-fae66db350ca,Vegan,4,Fruits,14.52,1.42,13.11,Avoidable,Pantry,Feed Animals,2024-01-24
31d08b7e-73f1-489d-b792-624cc5710df9,Omnivore,1,Beverages,3.9,0.55,3.35,Avoidable,Pantry,Compost,2024-04-06
d8ad4c22-5d3b-4e85-91d7-6fd85b68c243,Omnivore,5,Grains,6.76,3.59,3.18,Avoidable,Frozen,Donation,2024-03-27
0edd194c-9e14-4e2d-8e6e-6bdd91507541,Omnivore,5,Dairy,2.87,1.33,1.54,Avoidable,Refrigerated,Compost,2024-03-26
66810ab6-1d9e-4064-8fbf-3603d1102f75,Vegan,3,Meat,8.97,3.25,5.72,Avoidable,Refrigerated,Compost,2024-09-21
f8de2e85-f51b-40aa-80dd-b799bc93b8bc,Vegan,2,Beverages,17.68,1.35,16.32,Avoidable,Pantry,Compost,2024-01-27
52c1229d-8ddc-472b-a701-102d1af693f8,Omnivore,4,Grains,10.29,3.83,6.45,Avoidable,Frozen,Feed Animals,2024-07-20
077683d8-ee55-41ee-ac25-dab0b3897ab1,Pescatarian,5,Meat,1.97,0.55,1.42,Avoidable,Refrigerated,Donation,2024-02-13
2f69023e-75b0-4d35-91b9-35327848679b,Omnivore,2,Vegetables,9.59,3.78,5.81,Avoidable,Refrigerated,Compost,2024-03-22
4f92877f-9245-4379-a526-a9f120e84d2d,Vegan,5,Dairy,12.72,6.27,6.44,Avoidable,Pantry,Compost,2024-05-10
3affd56a-ea90-4f0c-85bc-a3d2d7469c05,Pescatarian,2,Snacks,9.69,9.15,0.53,Avoidable,Refrigerated,Trash,2024-08-11
272a0deb-5deb-4cf5-a0d7-c7b0491c0937,Vegan,2,Vegetables,2.33,1.23,1.11,Avoidable,Frozen,Trash,2024-05-06
60a9bc1b-6f56-4ed5-a80b-f2c86b7953f9,Vegetarian,4,Grains,15.42,0.84,14.58,Avoidable,Pantry,Feed Animals,2024-05-04
7d9fe23a-83c6-4f68-960a-d9dd36d7dc72,Vegan,2,Beverages,15.08,5.5,9.57,Avoidable,Frozen,Trash,2024-03-02
4d5b0d23-f8c4-415c-a3c5-3827e635927d,Vegan,5,Snacks,8.16,2.96,5.21,Avoidable,Pantry,Feed Animals,2024-08-30
0cffd88d-7c6e-4551-8707-9561eca27908,Pescatarian,3,Meat,2.28,1.89,0.39,Avoidable,Frozen,Feed Animals,2024-06-12
ca7dd4f6-18b7-4909-be96-7eab341d3fea,Omnivore,5,Fruits,12.42,1.35,11.07,Avoidable,Frozen,Donation,2024-08-12
e1968a36-1e24-421c-aa3b-f214183bc18b,Omnivore,1,Meat,8.95,3.26,5.69,Avoidable,Frozen,Compost,2024-06-20
c371fe07-0179-4ceb-83e9-65dac2b50ad6,Vegan,3,Snacks,14.58,2.99,11.59,Avoidable,Pantry,Donation,2024-03-06
5ded3d54-e1f7-4f44-8044-b95d531f6006,Pescatarian,6,Dairy,8.42,4.54,3.88,Avoidable,Refrigerated,Feed Animals,2024-03-28
6f634986-aa8a-4f90-af3d-c8697c14e7f3,Omnivore,4,Fruits,8.74,4.18,4.56,Avoidable,Refrigerated,Compost,2024-04-10
67466cef-f296-406e-ae28-9f9c4b408ca3,Vegetarian,5,Beverages,8.46,1.96,6.5,Avoidable,Pantry,Feed Animals,2024-04-20
831726e6-27be-44dd-a679-2ac14076a67d,Omnivore,1,Vegetables,4.22,0.77,3.46,Avoidable,Frozen,Trash,2024-07-15
a7c36976-3b18-4833-9038-26a42fc52e4c,Pescatarian,5,Grains,19.07,12.36,6.72,Avoidable,Refrigerated,Compost,2024-09-07
ed343790-a2b5-4b52-bb76-baff25504662,Vegan,4,Fruits,13.47,9.78,3.7,Avoidable,Refrigerated,Compost,2024-05-28
72c350ad-207f-4f73-b1b6-c7dc0f35de57,Vegan,4,Fruits,12.21,1.22,11.0,Avoidable,Refrigerated,Compost,2024-03-06
b7a985fc-105b-4c2b-91ae-14dd67e00347,Omnivore,1,Fruits,1.9,0.7,1.2,Avoidable,Frozen,Donation,2024-08-19
6d8d3956-e45a-4691-b38c-fccb22ced9c9,Vegan,3,Snacks,19.67,2.55,17.12,Avoidable,Refrigerated,Feed Animals,2024-03-17
b834accd-a813-4b82-859e-cd4016961031,Omnivore,5,Fruits,14.51,4.74,9.77,Avoidable,Refrigerated,Feed Animals,2024-01-22
81ad47b8-227f-4cc2-bfc8-f0ebc3cb3057,Vegan,1,Fruits,10.52,6.62,3.9,Avoidable,Frozen,Donation,2024-09-08
d2e0dee6-8e4f-4153-9841-2b1128328768,Omnivore,5,Meat,12.27,3.64,8.64,Avoidable,Frozen,Feed Animals,2024-09-03
545d3576-9349-4b3b-90bf-837d5f5f3713,Vegetarian,3,Fruits,16.68,8.85,7.83,Avoidable,Pantry,Trash,2024-04-03
4f3a93fb-4b61-4298-9d21-cf51ee8eef77,Vegetarian,3,Beverages,7.49,1.1,6.39,Avoidable,Frozen,Donation,2024-01-21
4b8e0a06-f8b6-4597-b712-ac26c1f8ea40,Vegetarian,1,Fruits,16.06,14.47,1.59,Avoidable,Frozen,Compost,2024-04-02
2aa7597f-aa38-4f3d-84a5-06411e725819,Pescatarian,6,Dairy,14.78,1.06,13.72,Avoidable,Refrigerated,Trash,2024-09-13
3999c55f-c5ca-48d4-9dbf-25a01f54384d,Vegan,1,Grains,14.66,8.47,6.19,Avoidable,Refrigerated,Donation,2024-03-17
26c0fe0c-7faf-4c6c-a419-98ff01e629a8,Vegan,3,Vegetables,4.38,1.69,2.69,Avoidable,Pantry,Trash,2024-04-21
c52c5e0c-d169-4b90-a8a1-3042b53b1482,Pescatarian,3,Grains,6.36,4.48,1.88,Avoidable,Refrigerated,Compost,2024-02-03
b718263a-f4c7-43cb-8396-f1a2a0e787f2,Pescatarian,5,Snacks,4.63,3.75,0.88,Avoidable,Refrigerated,Donation,2024-08-24
b0a1a242-527c-49f4-85fa-9990be471d76,Vegetarian,6,Grains,18.77,7.9,10.87,Avoidable,Frozen,Feed Animals,2024-02-14
75e4910b-709b-4d60-b88b-fa0c38c0951e,Omnivore,5,Vegetables,15.46,5.08,10.38,Avoidable,Refrigerated,Compost,2024-07-12
9dcb60b6-49fd-4c62-9dff-3f6dc5e18a37,Vegan,5,Meat,19.39,7.29,12.1,Avoidable,Frozen,Feed Animals,2024-03-29
1d0e50a6-cf55-4f0d-b9b0-e5a258d87655,Omnivore,4,Vegetables,18.95,14.92,4.03,Avoidable,Refrigerated,Trash,2024-01-24
9103a4cf-4804-45af-9b8b-970d83ecd143,Pescatarian,4,Meat,16.37,13.39,2.98,Avoidable,Refrigerated,Donation,2024-05-19
ce56b062-61fa-43be-8761-c6d45606c206,Vegetarian,6,Snacks,14.57,6.22,8.35,Avoidable,Frozen,Trash,2024-09-21
5740964d-4edc-4ebb-a85e-8c7f83aab19d,Vegan,3,Dairy,16.4,14.67,1.73,Avoidable,Pantry,Trash,2024-09-11
6908fa1f-d65c-42e4-b156-29d50ca63d5f,Omnivore,2,Meat,5.93,0.94,4.98,Avoidable,Pantry,Feed Animals,2024-04-20
0f444ba8-03a7-42c8-9650-24e695f6f78d,Vegetarian,5,Meat,9.73,1.03,8.7,Avoidable,Refrigerated,Compost,2024-08-04
ce4c894c-3457-448c-a1da-49072a46847b,Vegan,3,Vegetables,14.19,11.3,2.89,Avoidable,Refrigerated,Feed Animals,2024-03-29
3fa45f60-96d8-4696-a5c3-94654f69e169,Omnivore,3,Fruits,1.69,0.98,0.71,Avoidable,Pantry,Trash,2024-05-11
e70fb1d6-9eb9-49de-8493-b68a00c1adbb,Pescatarian,3,Meat,4.25,4.07,0.18,Avoidable,Refrigerated,Compost,2024-09-22
d353951f-2218-4453-a2f7-4b38bfa4aa4a,Vegan,2,Dairy,1.34,1.3,0.04,Avoidable,Pantry,Feed Animals,2024-08-19
05d6b5a3-6b36-43db-88d7-78991426fa56,Vegetarian,5,Fruits,4.81,2.36,2.45,Avoidable,Pantry,Donation,2024-02-27
fac335a3-fb82-4560-911f-598449c3ca9b,Pescatarian,5,Dairy,19.7,15.87,3.83,Avoidable,Pantry,Compost,2024-07-02
0d3138af-dfdc-4e0b-8da6-a0699a56d07c,Vegan,3,Fruits,12.41,12.07,0.35,Avoidable,Refrigerated,Donation,2024-04-29
8a2a4342-c701-4b2d-9480-d7e78cddae0b,Pescatarian,5,Beverages,10.82,9.03,1.79,Avoidable,Refrigerated,Trash,2024-06-29
051154df-d8f1-4793-b906-541afbf31192,Vegan,4,Grains,6.72,4.61,2.11,Avoidable,Refrigerated,Feed Animals,2024-05-18
aea0df4e-29c0-4d10-8676-caf5114e4cb6,Omnivore,6,Meat,3.92,2.97,0.95,Avoidable,Frozen,Feed Animals,2024-02-26
e9af47ba-464b-4590-8525-086bef9fb0c2,Pescatarian,2,Grains,14.96,9.61,5.35,Avoidable,Pantry,Feed Animals,2024-02-23
54dd545e-22c4-4cc4-b741-dd913f6362a6,Vegan,2,Beverages,3.73,1.52,2.21,Avoidable,Frozen,Trash,2024-01-15
a9a28e12-2666-486b-801a-41221c139e46,Omnivore,1,Dairy,17.04,1.49,15.56,Avoidable,Frozen,Donation,2024-07-22
ecd2f254-1439-498a-9e59-a4c433a343a6,Pescatarian,1,Snacks,18.34,4.83,13.51,Avoidable,Pantry,Compost,2024-02-21
fd578ff2-c404-4f65-b7cf-594862c9c187,Pescatarian,3,Meat,6.8,1.57,5.23,Avoidable,Pantry,Trash,2024-08-27
6d023210-cd46-4a10-808b-6985bb4bcedd,Pescatarian,3,Beverages,11.06,9.2,1.86,Avoidable,Refrigerated,Compost,2024-07-19
b0eabd36-f4e0-4a19-b457-bfacb669e984,Vegetarian,6,Fruits,15.73,3.41,12.33,Avoidable,Frozen,Compost,2024-02-17
04081b7b-e9b9-4404-b213-005f96bc0f05,Vegan,6,Beverages,14.05,2.49,11.57,Avoidable,Refrigerated,Feed Animals,2024-04-19
ed02b322-6c3f-4742-9c13-0781eb743d1e,Vegan,6,Meat,18.06,3.61,14.45,Avoidable,Refrigerated,Donation,2024-01-09
e7532bd1-d6c4-4e15-9f83-d78f1a0837a7,Vegan,6,Fruits,8.29,7.46,0.83,Avoidable,Frozen,Feed Animals,2024-05-19
2387a9cb-8c7e-41f4-98d1-caf94105d0a8,Vegan,5,Dairy,2.89,2.42,0.47,Avoidable,Frozen,Compost,2024-01-07
052be810-0dfb-4c87-abb0-d0aa784aded3,Vegan,6,Vegetables,2.78,2.42,0.36,Avoidable,Pantry,Trash,2024-05-20
1ddacfa7-955e-4f38-83d8-90251e2ecb44,Pescatarian,6,Snacks,1.58,1.16,0.42,Avoidable,Pantry,Compost,2024-07-15
af72af77-6e65-448e-9b2d-c213f017a555,Omnivore,2,Dairy,18.7,17.5,1.2,Avoidable,Pantry,Feed Animals,2024-08-14
0e380a50-b7c8-4615-b877-2682b2dfae12,Vegan,6,Meat,15.44,9.41,6.03,Avoidable,Refrigerated,Feed Animals,2024-01-13
b929378f-fc17-4451-9145-cdba2560f9f4,Pescatarian,2,Grains,12.74,4.32,8.42,Avoidable,Refrigerated,Compost,2024-01-15
82b94dc8-0e9f-4733-b797-1f2822655df7,Pescatarian,5,Beverages,17.21,12.74,4.47,Avoidable,Frozen,Feed Animals,2024-09-01
fe126b76-5949-4467-83df-4d37432e7c54,Vegetarian,2,Grains,3.64,0.91,2.73,Avoidable,Refrigerated,Donation,2024-04-12
82848218-ca09-4f58-89f2-f214a643215c,Vegan,1,Vegetables,15.1,3.52,11.58,Avoidable,Frozen,Donation,2024-06-13
9629f0d4-fd1b-4dbc-9700-52b1cbed80f9,Vegan,3,Grains,2.84,2.64,0.2,Avoidable,Pantry,Trash,2024-05-21
f15c06a2-afe1-4860-9cfc-1ebe16e4b5ee,Pescatarian,5,Meat,15.4,12.01,3.39,Avoidable,Refrigerated,Feed Animals,2024-04-07
a5781705-d5ff-42ea-ade0-4b2419ffae8d,Vegetarian,5,Vegetables,19.06,1.81,17.25,Avoidable,Refrigerated,Feed Animals,2024-07-11
2e5b6c96-203a-473e-bc94-a1d34dc4ae2b,Pescatarian,4,Meat,7.94,3.07,4.87,Avoidable,Pantry,Compost,2024-06-16
cb0b7fb3-9345-49de-9be9-ff72b668aeb4,Vegetarian,1,Dairy,18.59,5.79,12.8,Avoidable,Refrigerated,Feed Animals,2024-03-29
c2ac5906-e0af-4968-a0e0-5a4f77c6494e,Pescatarian,1,Dairy,6.99,5.49,1.5,Avoidable,Frozen,Trash,2024-04-07
4e3e48a8-8d2c-4d25-8e2e-af18d8990ad0,Vegetarian,1,Snacks,15.31,15.06,0.25,Avoidable,Refrigerated,Feed Animals,2024-06-14
dcaa4f7e-f1fa-4965-b4ce-170f6af39c87,Vegetarian,1,Snacks,3.86,0.94,2.92,Avoidable,Frozen,Feed Animals,2024-09-06
1cb3788a-b3b2-4d41-bd69-285069dc85c1,Omnivore,5,Meat,4.49,4.44,0.05,Avoidable,Frozen,Trash,2024-05-27
c9d073ed-0a62-4c3f-a4da-6b052087813c,Pescatarian,5,Meat,2.58,1.57,1.01,Avoidable,Pantry,Trash,2024-09-19
705ab24d-cd05-45cd-bb72-e6540966800a,Pescatarian,6,Meat,5.79,4.43,1.36,Avoidable,Refrigerated,Feed Animals,2024-06-11
1e54c9c2-af81-45be-8398-c8c198a10226,Vegan,2,Vegetables,7.01,2.72,4.29,Avoidable,Pantry,Trash,2024-04-28
32e5a6d2-7fdc-4de2-8324-a7e81fe3d1fe,Vegetarian,6,Beverages,12.76,11.83,0.93,Avoidable,Pantry,Feed Animals,2024-06-25
c9be388e-5c6a-472e-8703-67cc5611d584,Pescatarian,2,Dairy,18.9,13.87,5.03,Avoidable,Frozen,Trash,2024-05-08
b45149be-180b-4e7a-a57c-abbacdbbf2fc,Vegetarian,5,Snacks,19.9,14.55,5.35,Avoidable,Pantry,Feed Animals,2024-08-04
1fa95ca4-b2ab-4f0d-9682-1f2e22902482,Omnivore,1,Dairy,15.15,4.06,11.09,Avoidable,Refrigerated,Feed Animals,2024-08-29
ebd40c63-bacf-40ad-93ef-501a8cf72daf,Omnivore,3,Grains,8.66,1.71,6.94,Avoidable,Refrigerated,Compost,2024-05-12
6d90d35c-4029-4d74-ab6c-62914246b9d1,Vegetarian,1,Fruits,6.83,1.44,5.39,Avoidable,Pantry,Donation,2024-01-07
9bfbdf4b-6161-4ed6-af87-4620c83921c4,Pescatarian,1,Grains,13.89,7.55,6.34,Avoidable,Frozen,Trash,2024-01-09
4a63c21d-1f88-4de3-a9e0-4aa7019bfefc,Omnivore,5,Vegetables,9.56,6.21,3.36,Avoidable,Pantry,Compost,2024-06-02
f6154f45-0182-4afd-8568-108cb0a737cc,Vegetarian,4,Vegetables,17.85,6.51,11.34,Avoidable,Refrigerated,Trash,2024-08-20
67ce2e93-c9b2-4f46-b94a-6886056f61dc,Vegetarian,5,Snacks,2.05,1.74,0.31,Avoidable,Frozen,Feed Animals,2024-03-19
61930c9f-556d-4e33-bebc-ec74ec544657,Vegan,4,Snacks,6.0,0.63,5.37,Avoidable,Pantry,Donation,2024-05-07
b7324564-d235-4607-bc32-3a6450c7c92a,Vegan,4,Fruits,5.45,4.82,0.64,Avoidable,Frozen,Donation,2024-08-02
631dd970-2ed6-4674-a4be-8225a780261e,Pescatarian,1,Beverages,7.51,3.83,3.67,Avoidable,Refrigerated,Donation,2024-06-26
2e4d1e65-6e39-4144-a3f1-4cb2f75a78aa,Vegan,1,Dairy,1.65,1.26,0.39,Avoidable,Refrigerated,Compost,2024-07-10
ba905a89-0a5b-4f18-96c4-9082f5847779,Omnivore,3,Beverages,12.32,4.01,8.3,Avoidable,Refrigerated,Compost,2024-01-12
c062ae42-5c3e-4604-a0bc-16088258dc79,Vegetarian,3,Vegetables,19.61,15.62,3.98,Avoidable,Refrigerated,Feed Animals,2024-04-10
1f57785e-b04c-485a-bb24-471d00e8b781,Omnivore,6,Fruits,18.4,12.02,6.38,Avoidable,Pantry,Donation,2024-09-09
4bb519dd-16db-49d8-b0ae-07acc181283b,Vegetarian,5,Fruits,16.83,15.78,1.04,Avoidable,Frozen,Trash,2024-05-31
d14693bd-8b2b-4a2d-a5f3-6a51c454d6f0,Pescatarian,1,Meat,9.02,3.35,5.67,Avoidable,Pantry,Feed Animals,2024-04-02
3c0afbc1-0edf-476d-9eee-abdc44218764,Pescatarian,3,Beverages,7.66,5.32,2.33,Avoidable,Pantry,Trash,2024-03-26
5dbc2f5a-52e1-44ca-a87b-1aff53126a4b,Omnivore,1,Fruits,13.01,6.76,6.24,Avoidable,Pantry,Compost,2024-03-12
36e4dcef-ba41-4518-9f9c-3e672d4b0332,Vegan,6,Beverages,10.17,4.31,5.87,Avoidable,Refrigerated,Feed Animals,2024-01-26
90bc43f9-6f2b-424d-b4cc-dad38b4b67a5,Pescatarian,6,Fruits,3.79,3.2,0.59,Avoidable,Pantry,Compost,2024-01-06
fe8df6e4-46a9-4477-8fe4-8e48944efa70,Omnivore,2,Fruits,6.22,5.39,0.83,Avoidable,Refrigerated,Donation,2024-06-07
7f4b1c5e-0c17-497a-be5b-4657d94ffa86,Pescatarian,4,Meat,8.08,7.87,0.21,Avoidable,Pantry,Feed Animals,2024-03-21
0355925e-2164-424a-bcee-957c732988bc,Vegan,1,Grains,9.0,6.8,2.2,Avoidable,Frozen,Donation,2024-07-06
ea256e6d-bbb3-44ab-ab35-443099f8df8d,Pescatarian,5,Grains,7.62,3.09,4.54,Avoidable,Frozen,Donation,2024-07-23
75e3dffe-f5ab-4c8e-9f55-c3844c3bf66a,Pescatarian,3,Beverages,17.9,12.59,5.32,Avoidable,Refrigerated,Trash,2024-03-20
2b585f89-6818-4fb3-a78a-bdfb5a0a0531,Vegan,4,Fruits,13.95,4.72,9.23,Avoidable,Refrigerated,Feed Animals,2024-06-01
d9306a5f-6bf6-4ace-85e4-95f6ac0b081f,Vegetarian,5,Dairy,12.09,3.2,8.89,Avoidable,Pantry,Donation,2024-08-29
64578d87-c32d-49aa-a088-6888d16dd2ca,Omnivore,1,Vegetables,2.04,1.0,1.05,Avoidable,Frozen,Feed Animals,2024-07-23
13313513-a7b2-4b35-a2f8-0a26af7a08ae,Pescatarian,1,Beverages,7.23,0.77,6.46,Avoidable,Pantry,Donation,2024-04-20
1c9126a2-4596-42e2-ad2b-52aef3fd60a1,Omnivore,2,Grains,19.32,11.22,8.1,Avoidable,Refrigerated,Donation,2024-08-04
a8657b03-e34c-432a-b049-1a13a3bd0d0a,Vegetarian,6,Dairy,10.99,0.98,10.01,Avoidable,Refrigerated,Feed Animals,2024-08-18
8b20f861-5581-4358-bdf5-e90c4e601934,Vegan,5,Fruits,5.12,2.36,2.77,Avoidable,Frozen,Donation,2024-04-30
ee40d93d-cd2b-4b35-addb-2bc8a09a170f,Omnivore,2,Snacks,19.28,2.85,16.43,Avoidable,Frozen,Compost,2024-02-29
3665babb-97bb-49e3-830b-85a2840b9e01,Pescatarian,1,Meat,1.83,0.81,1.01,Avoidable,Frozen,Trash,2024-03-17
c143cf39-2290-486b-be17-168be9f12634,Vegan,1,Beverages,15.68,12.44,3.24,Avoidable,Frozen,Trash,2024-04-17
66f810a9-b1e5-47d1-ac65-d736a8d76188,Vegan,4,Dairy,13.59,12.74,0.85,Avoidable,Frozen,Donation,2024-05-24
6c5a2c73-1e9c-4b21-a74d-4dd893cffd27,Omnivore,5,Snacks,3.73,3.56,0.17,Avoidable,Refrigerated,Donation,2024-05-04
5fb84d7f-3528-4fe7-9c1a-f88101ae465f,Omnivore,4,Fruits,9.26,5.87,3.39,Avoidable,Refrigerated,Trash,2024-04-25
885e3ac3-f78d-426f-8a9e-ad171737c7d1,Pescatarian,3,Dairy,17.58,15.53,2.05,Avoidable,Pantry,Feed Animals,2024-06-08
7134534e-ec98-44a3-a329-90d7fa110271,Vegetarian,2,Snacks,7.29,5.43,1.86,Avoidable,Pantry,Compost,2024-08-29
26e2600b-960d-4992-9846-7765f5481acb,Omnivore,2,Vegetables,3.87,1.16,2.7,Avoidable,Pantry,Trash,2024-06-17
07779929-3e59-410a-a8cb-0bd2ecd2b870,Pescatarian,6,Dairy,7.07,3.75,3.32,Avoidable,Frozen,Feed Animals,2024-07-11
8fe637ca-6564-4973-9517-462484456a47,Pescatarian,5,Beverages,11.82,11.7,0.12,Avoidable,Pantry,Compost,2024-07-30
482dbb43-8d2b-49fa-a22c-35a2c2db9e49,Pescatarian,4,Grains,4.35,2.11,2.24,Avoidable,Refrigerated,Feed Animals,2024-09-01
e38cfb96-3c79-406d-928d-bce0c3f4ae65,Vegetarian,2,Fruits,3.71,2.35,1.36,Avoidable,Frozen,Feed Animals,2024-07-16
cd88e131-6460-4d98-88f8-300b4f7a253d,Omnivore,1,Snacks,14.5,8.71,5.79,Avoidable,Frozen,Donation,2024-01-23
d7c9cd91-f11b-4dcc-b14d-50c07a68d846,Vegan,3,Snacks,19.66,6.3,13.35,Avoidable,Refrigerated,Compost,2024-07-18
81c28c8e-0dff-4b14-9d7f-8a841280070d,Omnivore,1,Fruits,16.33,6.33,9.99,Avoidable,Frozen,Compost,2024-02-28
a61ca5ce-c628-42a2-aa07-204888f1c2ce,Pescatarian,2,Grains,13.0,6.17,6.83,Avoidable,Frozen,Compost,2024-03-30
cfa31c68-aa4d-48dd-aa1a-f5243041e9df,Pescatarian,2,Meat,11.61,4.52,7.09,Avoidable,Pantry,Donation,2024-03-28
f05618bb-e5d9-4fd2-8304-177ee801d80d,Omnivore,5,Grains,17.11,1.57,15.54,Avoidable,Refrigerated,Compost,2024-07-29
59897f8c-33fa-4989-94b7-72582b9dcb8d,Vegetarian,2,Beverages,18.81,5.54,13.27,Avoidable,Refrigerated,Feed Animals,2024-03-23
d2a7b47c-ad21-4ac1-8877-af507b1ad6d6,Omnivore,6,Snacks,10.37,4.77,5.6,Avoidable,Pantry,Donation,2024-06-25
15202cd6-2502-4c4e-946d-7afb53c2d754,Pescatarian,6,Grains,12.48,11.6,0.88,Avoidable,Frozen,Donation,2024-04-15
860aa319-d934-403c-8ec4-784e8475811d,Omnivore,1,Fruits,14.84,4.04,10.8,Avoidable,Pantry,Feed Animals,2024-01-22
72ab2db2-00f4-498f-b205-33ed167fa449,Vegetarian,4,Snacks,1.21,0.93,0.28,Avoidable,Pantry,Donation,2024-02-23
565e36e4-0695-4981-8581-024169824c2f,Vegan,1,Snacks,15.15,11.11,4.04,Avoidable,Refrigerated,Feed Animals,2024-02-09
e33ad684-268e-4fb2-ab56-34d42cd47aa8,Vegetarian,1,Snacks,1.37,0.72,0.65,Avoidable,Refrigerated,Feed Animals,2024-02-01
0ff3238c-a5b3-400c-96fb-7f1ab6fff2ce,Vegetarian,3,Grains,19.48,7.69,11.79,Avoidable,Frozen,Trash,2024-05-10
2f1f1063-0f70-4d65-aefb-35d81da8cfdb,Pescatarian,3,Vegetables,8.16,4.29,3.88,Avoidable,Pantry,Trash,2024-03-22
3a8b6f57-2334-42e9-84d9-8ba9ce87f51e,Pescatarian,3,Grains,8.21,7.34,0.88,Avoidable,Pantry,Feed Animals,2024-02-15
b13058b4-73cf-4013-a858-a48890fc2c41,Pescatarian,1,Vegetables,11.13,4.4,6.73,Avoidable,Frozen,Compost,2024-02-02
09e73488-c6d3-4278-8766-5e4c9a5ab5d9,Omnivore,4,Meat,5.08,4.1,0.99,Avoidable,Refrigerated,Feed Animals,2024-04-01
ea7e9e24-d9a6-465a-86bc-527975d79ca7,Vegan,3,Beverages,7.36,6.08,1.28,Avoidable,Pantry,Trash,2024-07-17
c65f38a9-1a06-4579-8e1d-c7f644bbecbe,Vegetarian,3,Meat,12.63,3.13,9.5,Avoidable,Refrigerated,Feed Animals,2024-07-26
06320b34-d477-458f-8976-16fc9c6274da,Pescatarian,1,Meat,11.45,8.02,3.43,Avoidable,Refrigerated,Donation,2024-06-12
178b2eba-de54-4632-97fc-039141833378,Vegan,6,Vegetables,3.86,1.91,1.95,Avoidable,Pantry,Compost,2024-03-24
ac895615-80b3-4407-8c8a-d1dac732088b,Vegan,5,Grains,2.94,0.98,1.96,Avoidable,Pantry,Feed Animals,2024-02-28
2a5c1f17-0f91-4cf3-8eda-84111304232d,Vegetarian,5,Grains,2.81,1.31,1.5,Avoidable,Frozen,Donation,2024-09-01
4da48458-e6ae-45b8-81f6-98bcf774ce18,Pescatarian,1,Meat,13.86,8.72,5.15,Avoidable,Frozen,Trash,2024-04-26
7c04f059-46be-4ce3-8671-1e2b7b9c0701,Omnivore,3,Fruits,11.0,2.7,8.3,Avoidable,Frozen,Trash,2024-06-08
024bc834-300b-43d4-81f4-5b0a7c8b7a22,Pescatarian,2,Snacks,14.65,8.09,6.56,Avoidable,Frozen,Feed Animals,2024-09-23
b5ac4013-907e-45cb-884f-eea5ca8b723e,Vegetarian,6,Dairy,4.51,0.78,3.73,Avoidable,Frozen,Donation,2024-08-15
27cf84f8-ff23-4a6f-a2c2-ac5acbba96a1,Pescatarian,5,Vegetables,9.23,0.63,8.61,Avoidable,Frozen,Feed Animals,2024-01-16
acef59ac-a1af-4bd4-8c2a-64f770c133ef,Omnivore,5,Vegetables,8.67,2.01,6.66,Avoidable,Frozen,Feed Animals,2024-01-18
5a5fd69e-7028-437a-9b8e-9de78333f711,Omnivore,1,Beverages,16.03,11.76,4.27,Avoidable,Refrigerated,Trash,2024-01-03
e904790c-5b15-42de-bbed-2aa70eaea44e,Vegetarian,1,Snacks,8.22,0.63,7.6,Avoidable,Pantry,Donation,2024-02-08
323e9300-7b2e-40b4-bea9-5ad31251cb6d,Vegetarian,6,Meat,6.68,4.18,2.51,Avoidable,Frozen,Feed Animals,2024-07-14
bf8fbf73-2116-480e-bdb9-ac19caeee2cd,Vegan,2,Vegetables,17.39,3.54,13.85,Avoidable,Refrigerated,Donation,2024-02-11
dea17857-a247-4827-9daf-e06c0c740643,Vegan,5,Vegetables,3.1,2.5,0.61,Avoidable,Refrigerated,Trash,2024-05-25
c573acfc-b0cd-4015-813c-4c996f6cb79c,Vegan,6,Dairy,11.92,4.19,7.73,Avoidable,Frozen,Compost,2024-09-15
